IfCS,Phrase,Correct,Probablity,Attention,Distance
0,contract methodologies,,0.5877307653427124,"0.2154, 0.0529, 0.2439, 0.2439, 0.2439",0.8791329190135002
0,combines reinforcement learning,,0.7175702452659607,"0.2360, 0.2455, 0.0212, 0.2487, 0.2487",0.8030947744846344
0,typical serial sorting algorithms,,0.8933851718902588,"0.2435, 0.2344, 0.1624, 0.1112, 0.2485",0.8297601193189621
0,digital camera,,0.5464499592781067,"0.0929, 0.1633, 0.2480, 0.2480, 0.2480",0.8198548555374146
0,bloch representation,,0.6499589681625366,"0.1614, 0.1640, 0.2249, 0.2249, 0.2249",0.8713860660791397
0,customer service,,0.52406907081604,"0.1136, 0.1492, 0.2457, 0.2457, 0.2457",0.7687142044305801
0,subobject classifiers,,0.5976151823997498,"0.1726, 0.1409, 0.2288, 0.2288, 0.2288",0.8809968829154968
0,handle sequence data,,0.5894781351089478,"0.2166, 0.2128, 0.0731, 0.2488, 0.2488",0.7399743497371674
0,leak information,,0.5338008403778076,"0.2018, 0.0539, 0.2481, 0.2481, 0.2481",0.685808002948761
0,support regular expression,,0.5138890147209167,"0.1655, 0.2295, 0.1191, 0.2430, 0.2430",0.9392616003751755
0,string kernel allows,,0.5899096131324768,"0.1397, 0.2028, 0.1693, 0.2441, 0.2441",0.8181098997592926
0,signal strength input,,0.5761576890945435,"0.0746, 0.2459, 0.1964, 0.2416, 0.2416",0.807510569691658
0,general structured output labels,,0.5028260350227356,"0.2288, 0.2059, 0.1115, 0.2067, 0.2471",0.8616721332073212
0,nervous system,,0.5405594110488892,"0.1737, 0.0977, 0.2429, 0.2429, 0.2429",0.767600491642952
0,input audio stream,,0.5724959969520569,"0.1617, 0.1469, 0.1977, 0.2468, 0.2468",0.8117165863513947
0,stability model,,0.7097392082214355,"0.2385, 0.0725, 0.2297, 0.2297, 0.2297",0.8364481180906296
0,rendering realistic 3d computer graphics,,0.7257519960403442,"0.2332, 0.2376, 0.2286, 0.1142, 0.1863",0.66099414229393
0,constructing algorithms,,0.5880206823348999,"0.1923, 0.0623, 0.2485, 0.2485, 0.2485",0.7350525259971619
0,rotation data,,0.7647340297698975,"0.2439, 0.0295, 0.2422, 0.2422, 0.2422",0.8260536193847656
0,field access,,0.547930121421814,"0.2001, 0.1003, 0.2332, 0.2332, 0.2332",0.853004664182663
0,input size,,0.6862310767173767,"0.0852, 0.2487, 0.2220, 0.2220, 0.2220",0.836069256067276
0,matrix equations,,0.5486336946487427,"0.1871, 0.1739, 0.2130, 0.2130, 0.2130",0.9679874517023563
0,ideal logic gate,,0.8678609728813171,"0.1999, 0.0954, 0.2242, 0.2403, 0.2403",0.7513155192136765
0,subobject classifier,,0.6692796945571899,"0.1666, 0.1610, 0.2241, 0.2241, 0.2241",0.8931291624903679
0,exact function,,0.6471526026725769,"0.2035, 0.0624, 0.2447, 0.2447, 0.2447",0.8575364947319031
0,software engineeringis,,0.619006872177124,"0.0829, 0.1719, 0.2484, 0.2484, 0.2484",0.526218444108963
0,1996  evolutionary algorithms,,0.6914893984794617,"0.1902, 0.2487, 0.2292, 0.0831, 0.2487",0.7273525297641754
0,site scripting,,0.5854785442352295,"0.1167, 0.1445, 0.2463, 0.2463, 0.2463",0.8199138343334198
0,matrix analysis,,0.7687978148460388,"0.2177, 0.0468, 0.2452, 0.2452, 0.2452",0.8522665500640869
0,sub field,,0.6066602468490601,"0.1186, 0.1976, 0.2279, 0.2279, 0.2279",0.9655980989336967
0,cookie domain,,0.7538281083106995,"0.0758, 0.2043, 0.2399, 0.2399, 0.2399",0.8678683787584305
0,basic linear algebra subprograms,,0.7592779397964478,"0.1915, 0.2354, 0.2276, 0.1009, 0.2446",0.9325053468346596
0,stored contiguously,,0.5169825553894043,"0.0819, 0.2388, 0.2264, 0.2264, 0.2264",0.9196836054325104
0,continuous random variable,,0.5116196274757385,"0.2385, 0.2334, 0.0611, 0.2335, 0.2335",0.8800791874527931
0,free composition functions,,0.539643406867981,"0.1879, 0.1842, 0.1381, 0.2449, 0.2449",0.7905975878238678
0,basic theory,,0.563117504119873,"0.1549, 0.1581, 0.2290, 0.2290, 0.2290",0.7533361911773682
0,simplifying channel equalization,,0.8172415494918823,"0.1990, 0.1621, 0.1516, 0.2436, 0.2436",0.8711825907230377
0,geometric median minimizes euclidean distances,,0.5981191396713257,"0.2380, 0.0628, 0.2025, 0.2470, 0.2497",0.9801043309271336
0,indicator functions,,0.6505420207977295,"0.1200, 0.1435, 0.2455, 0.2455, 0.2455",0.8245262056589127
0,user virtualization decouples,,0.5189396142959595,"0.0779, 0.2099, 0.2148, 0.2487, 0.2487",0.7143686413764954
0,simple binary logic truth values,,0.5694032907485962,"0.2338, 0.2392, 0.2102, 0.1132, 0.2035",0.8410972058773041
0,label problem,,0.5478184223175049,"0.1203, 0.1830, 0.2322, 0.2322, 0.2322",0.9918894125148654
0,column summing,,0.5046507120132446,"0.1507, 0.1851, 0.2214, 0.2214, 0.2214",0.9281460121273994
0,generalized symbolic trajectory evaluation,,0.5138110518455505,"0.2466, 0.2089, 0.2325, 0.0629, 0.2492",0.8583746552467346
0,computational systems,,0.6058927774429321,"0.1950, 0.0639, 0.2470, 0.2470, 0.2470",0.5226759314537048
0,model nonlinear processes,,0.8531911969184875,"0.2221, 0.2431, 0.0369, 0.2489, 0.2489",0.820779025554657
0,hardware errors,,0.6124626398086548,"0.1445, 0.1291, 0.2421, 0.2421, 0.2421",0.772080197930336
0,extensible encoding system,,0.739885687828064,"0.2421, 0.1584, 0.1054, 0.2470, 0.2470",0.7589542120695114
0,amd accelerated processing units,,0.8222379684448242,"0.1971, 0.2408, 0.0752, 0.2487, 0.2382",0.6575777530670166
0,shallow semantic parsing,,0.8422691822052002,"0.2417, 0.0298, 0.2319, 0.2482, 0.2482",0.8116467446088791
0,functions measuring,,0.5006583333015442,"0.1376, 0.1331, 0.2431, 0.2431, 0.2431",0.7780387252569199
0,usa network,,0.6662367582321167,"0.1629, 0.1065, 0.2435, 0.2435, 0.2435",0.7626126706600189
0,software design description,,0.5327739715576172,"0.1881, 0.2026, 0.1110, 0.2492, 0.2492",0.6146649718284607
0,amd accelerated processing unit,,0.8089174628257751,"0.2087, 0.2419, 0.0682, 0.2403, 0.2410",0.638426274061203
0,static access permissions,,0.7359199523925781,"0.2402, 0.1492, 0.1241, 0.2433, 0.2433",0.9286547601222992
0,proof method,,0.6225784420967102,"0.2188, 0.0464, 0.2449, 0.2449, 0.2449",0.7985685914754868
0,total variation distance,,0.5110630393028259,"0.1107, 0.1751, 0.2479, 0.2331, 0.2331",0.9122921898961067
0,efficiently query,,0.799190878868103,"0.2129, 0.0525, 0.2449, 0.2449, 0.2449",0.8642786294221878
0,output classification,,0.8302552103996277,"0.1194, 0.1389, 0.2472, 0.2472, 0.2472",0.6644095778465271
0,force search,,0.5330235958099365,"0.2423, 0.0262, 0.2438, 0.2438, 0.2438",0.8324345499277115
0,functional programming community,,0.5796685218811035,"0.2256, 0.1944, 0.0837, 0.2482, 0.2482",0.5950561463832855
0,wan optimization controllers,,0.5614199042320251,"0.0716, 0.2112, 0.2230, 0.2471, 0.2471",0.838063657283783
0,angular position,,0.5610055327415466,"0.2129, 0.1238, 0.2211, 0.2211, 0.2211",0.9877540823072195
0,dynamic avoidance,,0.7069120407104492,"0.2273, 0.0462, 0.2422, 0.2422, 0.2422",0.8410688191652298
0,time algorithm,,1.0532313585281372,"0.2231, 0.0438, 0.2444, 0.2444, 0.2444",0.7961781024932861
0,asynchronous loading,,0.5646709203720093,"0.1939, 0.1039, 0.2341, 0.2341, 0.2341",0.8757135421037674
0,fortran basic linear algebra subprograms,,0.8500760197639465,"0.2366, 0.2040, 0.2368, 0.2283, 0.0943",0.8917437195777893
0,regressive processes,,0.6132432222366333,"0.2340, 0.0338, 0.2441, 0.2441, 0.2441",0.7898688316345215
0,single binary output,,0.630199134349823,"0.1681, 0.1780, 0.1602, 0.2468, 0.2468",0.7911595404148102
0,instruction execution time,,0.7944984436035156,"0.2021, 0.1489, 0.1577, 0.2457, 0.2457",0.6793350577354431
0,time recurrent neural networks,,1.1602522134780884,"0.2379, 0.1995, 0.1976, 0.1159, 0.2491",0.7483715415000916
0,quantificational logic,,0.9136965274810791,"0.2079, 0.0658, 0.2421, 0.2421, 0.2421",0.7788050770759583
0,svm classifier supports binary classification,,0.6386481523513794,"0.2457, 0.2314, 0.1368, 0.2006, 0.1855",0.7898657321929932
0,video sequence,,0.5042409300804138,"0.1677, 0.1399, 0.2308, 0.2308, 0.2308",0.8124122321605682
0,allow directed graphs,,0.5836145877838135,"0.2128, 0.2325, 0.0703, 0.2422, 0.2422",0.8005204349756241
0,arbitrary text,,0.5270568132400513,"0.2272, 0.0388, 0.2447, 0.2447, 0.2447",0.8840928226709366
0,immersive design,,0.5213985443115234,"0.1987, 0.0829, 0.2395, 0.2395, 0.2395",0.6603149175643921
0,noam nisan,,0.6950825452804565,"0.0591, 0.2098, 0.2437, 0.2437, 0.2437",0.8355492353439331
0,backpropagation through structure,,0.5442551970481873,"0.2069, 0.0517, 0.2451, 0.2482, 0.2482",0.9105737209320068
0,bit mips processors,,0.8840270042419434,"0.1322, 0.1972, 0.1803, 0.2452, 0.2452",0.7362562716007233
0,protein sequences,,0.5820943713188171,"0.1555, 0.2009, 0.2146, 0.2146, 0.2146",0.8448646366596222
0,fixed error bound,,0.7298839688301086,"0.1792, 0.1346, 0.2370, 0.2246, 0.2246",0.967816311866045
0,called dynamic bayesian networks,,0.83553147315979,"0.1915, 0.2350, 0.1848, 0.1390, 0.2496",0.8098835200071335
0,schnhagestrassen algorithm,,1.0582430362701416,"0.1883, 0.0729, 0.2462, 0.2462, 0.2462",0.8309512287378311
0,model transformation language,,0.596875011920929,"0.2196, 0.1406, 0.1434, 0.2482, 0.2482",0.695602536201477
0,inputs get bigger,,0.6690123081207275,"0.1905, 0.0676, 0.2456, 0.2482, 0.2482",0.8625219315290451
0,alphabet substitution ciphers,,0.5988743305206299,"0.1485, 0.1623, 0.1911, 0.2491, 0.2491",0.794990748167038
0,word length,,0.5694780349731445,"0.0582, 0.2499, 0.2307, 0.2307, 0.2307",0.8613426685333252
0,browser exploit,,0.5789181590080261,"0.2038, 0.0607, 0.2452, 0.2452, 0.2452",0.8077507019042969
0,numeric methods,,0.5302367210388184,"0.2201, 0.0498, 0.2434, 0.2434, 0.2434",0.8199464529752731
0,load balancing,,0.5342156887054443,"0.1416, 0.2254, 0.2110, 0.2110, 0.2110",0.7844361811876297
0,message facilitates structure mining,,0.51337730884552,"0.1501, 0.1855, 0.2472, 0.1688, 0.2485",0.6903006136417389
0,schedule processes,,0.6317106485366821,"0.2153, 0.0452, 0.2465, 0.2465, 0.2465",0.7519448399543762
0,generalized context-free grammar,,0.5913954973220825,"0.2323, 0.1778, 0.0977, 0.2461, 0.2461",0.8432752192020416
0,tier erp software,,0.7827203273773193,"0.2199, 0.1728, 0.1115, 0.2479, 0.2479",0.6920666694641113
0,natural neuronal processes,,0.7343491315841675,"0.2235, 0.2324, 0.0475, 0.2483, 0.2483",0.7845168858766556
0,artificial intelligence laboratory,,0.5764104127883911,"0.2213, 0.1785, 0.1010, 0.2496, 0.2496",0.4917166233062744
0,reverse index,,0.5234990119934082,"0.0949, 0.1903, 0.2383, 0.2383, 0.2383",0.8404151201248169
0,basic linear algebra subroutines,,0.7498885989189148,"0.1657, 0.2288, 0.2133, 0.1491, 0.2431",0.9675878807902336
0,simplify formulas,,0.511391282081604,"0.1835, 0.1802, 0.2121, 0.2121, 0.2121",0.9587419480085373
0,business functions,,0.5946662425994873,"0.1099, 0.1456, 0.2482, 0.2482, 0.2482",0.7351665794849396
0,secondary hash,,0.9827785491943359,"0.2011, 0.0743, 0.2415, 0.2415, 0.2415",0.9963154962752014
0,zermelofraenkel set theory,,0.5293397903442383,"0.2346, 0.1293, 0.1480, 0.2441, 0.2441",0.9687418974936008
0,practical artificial neural networks,,1.1286773681640625,"0.2391, 0.2063, 0.1838, 0.1211, 0.2497",0.6863290965557098
0,bit microprocessors,,0.7800257205963135,"0.0749, 0.2020, 0.2410, 0.2410, 0.2410",0.6191391050815582
0,oriented code,,1.0637485980987549,"0.1802, 0.0883, 0.2438, 0.2438, 0.2438",0.6718741655349731
0,channel equalization,,0.6054694652557373,"0.1431, 0.1546, 0.2341, 0.2341, 0.2341",0.8457263261079788
0,proteins online,,0.5220433473587036,"0.2157, 0.0455, 0.2463, 0.2463, 0.2463",0.7707037329673767
0,proxy pattern description,,0.5299656987190247,"0.2169, 0.2142, 0.0733, 0.2478, 0.2478",0.8977793753147125
0,tolerant networking,,0.8968460559844971,"0.2139, 0.0641, 0.2406, 0.2406, 0.2406",0.7323806285858154
0,linear probing searches,,0.9999905228614807,"0.2460, 0.1906, 0.0645, 0.2495, 0.2495",0.7752724140882492
0,categorize unlabeled data,,0.6893373727798462,"0.1802, 0.2302, 0.0913, 0.2491, 0.2491",0.8614541590213776
0,variable symmetric boolean function,,0.7405038475990295,"0.2330, 0.2462, 0.1721, 0.1002, 0.2485",0.9850078914314508
0,robust optimization,,0.6022030711174011,"0.1937, 0.1769, 0.2098, 0.2098, 0.2098",0.8472509831190109
0,data shorter,,0.8327339291572571,"0.0207, 0.2408, 0.2461, 0.2461, 0.2461",0.7895717918872833
0,telephone number,,0.5624011158943176,"0.1132, 0.2153, 0.2238, 0.2238, 0.2238",0.9103284403681755
0,technology mining,,0.5996522307395935,"0.1716, 0.0845, 0.2480, 0.2480, 0.2480",0.555562287569046
0,communication channel,,0.5881203413009644,"0.1429, 0.1489, 0.2361, 0.2361, 0.2361",0.7430724203586578
0,time errors,,0.5409666299819946,"0.1967, 0.0812, 0.2407, 0.2407, 0.2407",0.8757326677441597
0,clipper architecture,,0.5177712440490723,"0.1908, 0.1806, 0.2095, 0.2095, 0.2095",0.7258337736129761
0,replaces runtime computation,,0.555521547794342,"0.1751, 0.2256, 0.1018, 0.2488, 0.2488",0.6809565424919128
0,deduction efficiently,,0.5013188719749451,"0.1928, 0.1683, 0.2130, 0.2130, 0.2130",0.9704595003277063
0,mixcolumns step,,0.658733606338501,"0.1978, 0.0924, 0.2366, 0.2366, 0.2366",0.9732217099517584
0,key algorithm,,1.0967568159103394,"0.1679, 0.0941, 0.2460, 0.2460, 0.2460",0.7705623656511307
0,sending signals,,0.7024174928665161,"0.1684, 0.0910, 0.2469, 0.2469, 0.2469",0.7991467118263245
0,smb2  server message block,,1.0026049613952637,"0.2207, 0.2494, 0.1595, 0.1235, 0.2471",0.939074520021677
0,molecular dynamics models,,1.0137754678726196,"0.2283, 0.2418, 0.0476, 0.2412, 0.2412",0.8258179873228073
0,transmitting data,,0.5491750240325928,"0.1933, 0.0629, 0.2479, 0.2479, 0.2479",0.7066499888896942
0,call home  call routing,,0.563773512840271,"0.1875, 0.2185, 0.2492, 0.1083, 0.2364",0.974493270739913
0,sequential order,,0.5394563674926758,"0.1211, 0.1456, 0.2445, 0.2445, 0.2445",0.8960099294781685
0,condition code register,,0.830940842628479,"0.1555, 0.1607, 0.1949, 0.2445, 0.2445",0.8569838255643845
0,efficient analysisone,,0.529082715511322,"0.2182, 0.0574, 0.2414, 0.2414, 0.2414",0.7500734627246857
0,streaming division,,0.5657225251197815,"0.1013, 0.2219, 0.2256, 0.2256, 0.2256",0.7599178552627563
0,little computation,,0.6997327208518982,"0.1689, 0.0970, 0.2447, 0.2447, 0.2447",0.6350173056125641
0,objective programming,,0.6062132120132446,"0.1667, 0.0950, 0.2461, 0.2461, 0.2461",0.749024897813797
0,computer intensive simulations,,0.5774263739585876,"0.0724, 0.2047, 0.2373, 0.2428, 0.2428",0.5449268817901611
0,digital sort,,0.5199235677719116,"0.0436, 0.2139, 0.2475, 0.2475, 0.2475",0.6917886435985565
0,base beta,,0.6334212422370911,"0.1448, 0.1625, 0.2309, 0.2309, 0.2309",0.9072617292404175
0,financial sector,,0.5231167078018188,"0.1487, 0.1136, 0.2459, 0.2459, 0.2459",0.6987417638301849
0,hierarchical database modelit,,1.3854812383651733,"0.2168, 0.1546, 0.1339, 0.2473, 0.2473",0.7800697535276413
0,document pattern,,0.5639251470565796,"0.0885, 0.1855, 0.2420, 0.2420, 0.2420",0.8240067660808563
0,random subspace selection,,0.8088735938072205,"0.2387, 0.2072, 0.0646, 0.2447, 0.2447",0.897262305021286
0,model transformation languages,,0.5033877491950989,"0.2086, 0.1205, 0.1766, 0.2472, 0.2472",0.7166317403316498
0,square automatic interaction detection,,0.6986061334609985,"0.2494, 0.2297, 0.2169, 0.0545, 0.2495",0.7674006074666977
0,mit scheme,,0.5210269093513489,"0.1885, 0.0687, 0.2476, 0.2476, 0.2476",0.8489300757646561
0,displaying data,,0.561292290687561,"0.1732, 0.0856, 0.2470, 0.2470, 0.2470",0.7230905592441559
0,computational cognitive psychology,,0.7451772093772888,"0.2421, 0.1219, 0.1373, 0.2494, 0.2494",0.6060127019882202
0,process communication,,0.542389988899231,"0.1005, 0.1597, 0.2466, 0.2466, 0.2466",0.6218723654747009
0,sleep algorithm,,0.5597128868103027,"0.0871, 0.1766, 0.2454, 0.2454, 0.2454",0.7806302160024643
0,linear behavior,,0.6709422469139099,"0.2175, 0.0755, 0.2357, 0.2357, 0.2357",0.8255961984395981
0,optional training function,,0.53948974609375,"0.1636, 0.2186, 0.1260, 0.2459, 0.2459",0.8910060301423073
0,based cryptography,,0.5542405843734741,"0.1108, 0.1454, 0.2479, 0.2479, 0.2479",0.6589756309986115
0,constraint decision model,,0.7272523641586304,"0.2409, 0.1106, 0.1539, 0.2473, 0.2473",0.8489910811185837
0,based machine learning,,0.5215785503387451,"0.2340, 0.2229, 0.0434, 0.2499, 0.2499",0.6134112775325775
0,decrypt shared ciphertexts,,0.8231165409088135,"0.2313, 0.1101, 0.1618, 0.2484, 0.2484",0.9188261851668358
0,accessing array elements,,0.5294584035873413,"0.1121, 0.1864, 0.2204, 0.2406, 0.2406",0.9645132720470428
0,local searching,,0.5068520307540894,"0.2302, 0.0286, 0.2471, 0.2471, 0.2471",0.8626236766576767
0,pfold  escape time,,0.6135860085487366,"0.1805, 0.2426, 0.1473, 0.1869, 0.2426",0.9498073644936085
0,root r connected,,0.6693728566169739,"0.2031, 0.1422, 0.1641, 0.2453, 0.2453",0.8707012385129929
0,digital  web pages,,0.7687649726867676,"0.1898, 0.2497, 0.1300, 0.1809, 0.2497",0.6059304177761078
0,search space,,0.9595708847045898,"0.0139, 0.2427, 0.2478, 0.2478, 0.2478",0.7031964361667633
0,find clusters,,0.5705062747001648,"0.0284, 0.2410, 0.2435, 0.2435, 0.2435",0.8598064929246902
0,broadband backbone network,,0.8677725195884705,"0.1521, 0.2069, 0.1464, 0.2473, 0.2473",0.8068295270204544
0,basic building block,,0.5520175099372864,"0.1869, 0.2086, 0.1697, 0.2174, 0.2174",0.8066981285810471
0,fixed workload,,0.5005332231521606,"0.2222, 0.0910, 0.2289, 0.2289, 0.2289",0.8195066750049591
0,possible algorithms,,0.7061512470245361,"0.1862, 0.0741, 0.2466, 0.2466, 0.2466",0.6958403885364532
0,processing executing,,0.7075962424278259,"0.1495, 0.1079, 0.2475, 0.2475, 0.2475",0.6673703789710999
0,noga alon,,0.6135227680206299,"0.0886, 0.1837, 0.2426, 0.2426, 0.2426",0.8724449723958969
0,interpolate high dimensional functions,,0.5235049724578857,"0.2118, 0.2405, 0.2450, 0.0788, 0.2239",0.9157949984073639
0,ngh systems,,0.7631791830062866,"0.1144, 0.1500, 0.2452, 0.2452, 0.2452",0.7319006621837616
0,random variables indexed,,0.5300287008285522,"0.2422, 0.1376, 0.1293, 0.2454, 0.2454",0.8504139482975006
0,theoretical interest,,0.5133034586906433,"0.2063, 0.0641, 0.2432, 0.2432, 0.2432",0.7971328496932983
