IfCS,Phrase,Correct,Probablity,Attention,Distance
0,mountain car problem appeared first,,0.0,"0.2421, 0.2113, 0.2071, 0.1739, 0.1656",0.9484315514564514
0,quantized signals,,0.3791508078575134,"0.2133, 0.2133, 0.2133, 0.2007, 0.1594",0.9052282571792603
0,field samples,,0.1191348284482956,"0.2240, 0.2240, 0.2240, 0.2247, 0.1032",0.8422288745641708
0,terms mean,,0.0,"0.2165, 0.2165, 0.2165, 0.2257, 0.1248",0.91136734187603
0,interdisciplinary field,,0.13673876225948334,"0.1997, 0.1997, 0.1997, 0.1877, 0.2130",0.610546350479126
0,infinite impulse response,,0.0,"0.1854, 0.1854, 0.1895, 0.2421, 0.1975",0.8631724268198013
0,solving behaviour,,0.25084346532821655,"0.2112, 0.2112, 0.2112, 0.1724, 0.1940",0.8079902827739716
0,categorize unlabeled data,,0.45888379216194153,"0.2469, 0.2469, 0.2213, 0.2111, 0.0738",0.8614541590213776
0,wide sense,,0.04138963669538498,"0.1879, 0.1879, 0.1879, 0.2341, 0.2021",0.8409326672554016
0,technology mining area illustrates,,0.0,"0.2453, 0.2275, 0.2357, 0.2262, 0.0653",0.6002991199493408
0,wide variety,,0.0,"0.1976, 0.1976, 0.1976, 0.2364, 0.1710",0.8076002448797226
0,computation distributed among several machines,,0.0,"0.2491, 0.2340, 0.1213, 0.1519, 0.2437",0.5790794193744659
0,hidden markov models considered,,0.0,"0.2476, 0.2484, 0.2474, 0.2385, 0.0181",0.8376983255147934
0,rewrite rules,,0.10492248833179474,"0.2181, 0.2181, 0.2181, 0.1571, 0.1885",0.8864105716347694
0,f log f dx dp,,0.0,"0.2240, 0.2116, 0.1830, 0.1796, 0.2017",0.7752236723899841
0,one extremely important characteristic,,0.0,"0.1832, 0.1731, 0.2362, 0.1694, 0.2381",0.8012249618768692
0,special educational needs,,0.0,"0.2334, 0.2334, 0.1813, 0.2168, 0.1351",0.8487300872802734
0,based format,,0.060427796095609665,"0.2377, 0.2377, 0.2377, 0.1556, 0.1313",0.6597186625003815
0,andrea walker,,0.0,"0.1948, 0.1948, 0.1948, 0.1848, 0.2309",0.9944341168738902
0,adjusted significance testing,,0.016202304512262344,"0.2425, 0.2425, 0.2359, 0.1342, 0.1450",0.8408463597297668
0,hybrid connectionist expert system,,0.052356280386447906,"0.2432, 0.1680, 0.1961, 0.1741, 0.2186",0.629380851984024
0,huge rise,,0.0,"0.1891, 0.1891, 0.1891, 0.2201, 0.2124",0.899513952434063
0,arbitrary item insertions,,0.0,"0.2364, 0.2364, 0.2288, 0.1614, 0.1371",0.9134469702839851
0,linear operator called,,0.0,"0.2462, 0.2462, 0.2123, 0.1776, 0.1177",0.883099801838398
0,earlier cisc architectures,,0.33274054527282715,"0.2421, 0.2421, 0.1301, 0.1598, 0.2260",0.6365039050579071
0,denormal numbers,,0.22154507040977478,"0.2021, 0.2021, 0.2021, 0.2193, 0.1744",0.9686166383326054
0,speech community,,0.12229017913341522,"0.1803, 0.1803, 0.1803, 0.2455, 0.2138",0.9143324941396713
0,supports network technologies built,,0.0,"0.2441, 0.1021, 0.2228, 0.2088, 0.2222",0.5980412364006042
0,fast division,,0.07032963633537292,"0.1760, 0.1760, 0.1760, 0.2349, 0.2372",0.7343471348285675
0,independent state,,0.09911639988422394,"0.1915, 0.1915, 0.1915, 0.2079, 0.2175",0.8835824877023697
0,lisp idiom known,,0.0,"0.2451, 0.2451, 0.1759, 0.2299, 0.1040",0.9563254453241825
0,single location,,0.018832871690392494,"0.1875, 0.1875, 0.1875, 0.2051, 0.2325",0.904071994125843
0,cryogenic environment,,0.41454389691352844,"0.2231, 0.2231, 0.2231, 0.2274, 0.1031",0.8982709422707558
0,input size,,0.191916361451149,"0.1887, 0.1887, 0.1887, 0.2120, 0.2221",0.836069256067276
0,produces spatial patterns,,0.12303559482097626,"0.2341, 0.2341, 0.1672, 0.2313, 0.1334",0.8696978092193604
0,two equivalent ways,,0.0,"0.2043, 0.2043, 0.2256, 0.1557, 0.2100",0.7995719313621521
0,total correlations,,0.24143825471401215,"0.2314, 0.2314, 0.2314, 0.2098, 0.0961",0.8975873291492462
0,establish un norms,,0.0,"0.2393, 0.2393, 0.1734, 0.1105, 0.2374",0.980696763843298
0,special section,,0.0,"0.2052, 0.2052, 0.2052, 0.1493, 0.2350",0.893343098461628
0,might instead make cryptanalysis easier,,0.0,"0.1722, 0.1883, 0.1682, 0.2291, 0.2422",0.7262339890003204
0,two parts,,0.0,"0.1892, 0.1892, 0.1892, 0.2218, 0.2105",0.8213119953870773
0,perform normal integer operations,,0.0,"0.1307, 0.2457, 0.2360, 0.2011, 0.1866",0.9353232979774475
0,three factors,,0.0,"0.2153, 0.2153, 0.2153, 0.2053, 0.1488",0.8433333486318588
0,performing common linear algebra operations,,0.0,"0.2452, 0.0882, 0.2138, 0.2311, 0.2217",0.8993189036846161
0,model context,,0.04956157132983208,"0.2437, 0.2437, 0.2437, 0.2381, 0.0309",0.8098298758268356
0,topological order,,0.09755174815654755,"0.1794, 0.1794, 0.1794, 0.2402, 0.2215",0.9563204236328602
0,dithering produces results,,0.0,"0.2255, 0.2255, 0.2391, 0.1264, 0.1835",0.8352450728416443
0,practical use,,0.0,"0.2386, 0.2386, 0.2386, 0.2065, 0.0778",0.5916841924190521
0,subsequently developed,,0.0,"0.2396, 0.2396, 0.2396, 0.1421, 0.1391",0.7134467959403992
0,accessing array elements,,0.36362284421920776,"0.2324, 0.2324, 0.1476, 0.1901, 0.1976",0.9645132720470428
0,well defined,,0.0,"0.2268, 0.2268, 0.2268, 0.1423, 0.1774",0.8725975304841995
0,larger services infrastructure called,,0.0,"0.2385, 0.2427, 0.1920, 0.1509, 0.1759",0.7257534861564636
0,preventing physical connections,,0.0,"0.2245, 0.2245, 0.0850, 0.2441, 0.2220",0.8250697255134583
0,efipsans project http  www,,0.0,"0.1726, 0.1595, 0.2100, 0.2494, 0.2084",0.7586258351802826
0,two elements,,0.0,"0.1796, 0.1796, 0.1796, 0.2248, 0.2363",0.8351859748363495
0,balance scale,,0.04390082508325577,"0.1721, 0.1721, 0.1721, 0.2451, 0.2386",0.8465002775192261
0,given criterion,,0.04883713275194168,"0.2335, 0.2335, 0.2335, 0.0861, 0.2134",0.8768908530473709
0,jobs escalates,,0.057299453765153885,"0.1946, 0.1946, 0.1946, 0.1798, 0.2364",0.8861641883850098
0,reactive programming enables changes,,0.0,"0.2485, 0.2486, 0.2396, 0.0707, 0.1926",0.7241803109645844
0,child classes,,0.230027437210083,"0.1940, 0.1940, 0.1940, 0.1996, 0.2185",0.8485615849494934
0,example input,,0.0,"0.2286, 0.2286, 0.2286, 0.1063, 0.2078",0.7883177399635315
0,finite objects,,0.1263720691204071,"0.2074, 0.2074, 0.2074, 0.1820, 0.1959",0.8272342681884766
0,broadcast news,,0.22763943672180176,"0.1955, 0.1955, 0.1955, 0.1988, 0.2148",0.8252784907817841
0,another possible distinction,,0.0,"0.2231, 0.2231, 0.1837, 0.1782, 0.1919",0.7117469012737274
0,current growth,,0.10627105832099915,"0.1873, 0.1873, 0.1873, 0.2126, 0.2254",0.8511128425598145
0,time delay neural network give,,0.0,"0.2322, 0.2430, 0.2127, 0.2085, 0.1037",0.7544987350702286
0,also come,,0.0,"0.2381, 0.2381, 0.2381, 0.0931, 0.1926",0.8528063297271729
0,originally developed,,0.0,"0.2370, 0.2370, 0.2370, 0.1826, 0.1064",0.7298916876316071
0,parameter systems,,0.3786167800426483,"0.2218, 0.2218, 0.2218, 0.2251, 0.1096",0.8318128287792206
0,tolerant networking,,0.3973980247974396,"0.2262, 0.2262, 0.2262, 0.2024, 0.1189",0.7323806285858154
0,avoids recomputing,,0.0,"0.2086, 0.2086, 0.2086, 0.2025, 0.1716",0.7865516543388367
0,whole domain,,0.1372416615486145,"0.2390, 0.2390, 0.2390, 0.1059, 0.1771",0.7770441323518753
0,main advantage gained,,0.0,"0.2210, 0.2210, 0.2031, 0.1308, 0.2241",0.8609810620546341
0,electromagnetic field,,0.08165562152862549,"0.2049, 0.2049, 0.2049, 0.1781, 0.2071",0.889113150537014
0,classical topology,,0.2469060868024826,"0.1937, 0.1937, 0.1937, 0.2202, 0.1987",0.867449939250946
0,improve readability,,0.06602571904659271,"0.2001, 0.2001, 0.2001, 0.1944, 0.2053",0.6566464304924011
0,several phases,,0.0,"0.2085, 0.2085, 0.2085, 0.1365, 0.2380",0.8609038144350052
0,get agreement,,0.0,"0.2184, 0.2184, 0.2184, 0.1952, 0.1496",0.9673827588558197
0,physical sciences,,0.03183786943554878,"0.1755, 0.1755, 0.1755, 0.2451, 0.2285",0.5267892777919769
0,experimental observation,,0.2565489709377289,"0.1964, 0.1964, 0.1964, 0.2068, 0.2039",0.6541445255279541
0,recursion method bearing,,0.1464981734752655,"0.2383, 0.2383, 0.2360, 0.1430, 0.1444",0.9249330908060074
0,diminishing returns,,0.05103540048003197,"0.2190, 0.2190, 0.2190, 0.1947, 0.1482",0.9422338232398033
0,mean dimension,,0.15352174639701843,"0.2220, 0.2220, 0.2220, 0.1630, 0.1710",0.9184397608041763
0,random structure,,0.43055978417396545,"0.2079, 0.2079, 0.2079, 0.1589, 0.2174",0.785756453871727
0,creating either static lookup tables,,0.0,"0.1259, 0.1725, 0.2363, 0.2206, 0.2447",0.8107703030109406
0,code injection,,0.0,"0.2384, 0.2384, 0.2384, 0.2051, 0.0796",0.8330383598804474
0,ordinary recursion bears,,0.0033584944903850555,"0.2263, 0.2263, 0.2149, 0.1830, 0.1496",0.8972122073173523
0,network scheduler suited,,0.044430773705244064,"0.2042, 0.2042, 0.1700, 0.2138, 0.2079",0.7513468712568283
0,violation may occur,,0.0,"0.2208, 0.2208, 0.2380, 0.1154, 0.2049",0.8977487981319427
0,assigning local automatic variables,,0.0,"0.2409, 0.2344, 0.2453, 0.1973, 0.0822",0.9768693801015615
0,typical combinatorial optimization problems,,0.0,"0.2360, 0.2416, 0.2147, 0.2035, 0.1042",0.8402066081762314
0,heap data structure implemented,,0.0,"0.2477, 0.2366, 0.1904, 0.2340, 0.0913",0.836331307888031
0,construction using mosfets,,0.0,"0.2429, 0.2429, 0.2067, 0.0772, 0.2303",0.8124145567417145
0,red hat,,0.010647114366292953,"0.1883, 0.1883, 0.1883, 0.2114, 0.2238",0.9503451734781265
0,general problem,,0.1475348174571991,"0.2177, 0.2177, 0.2177, 0.1621, 0.1848",0.8371313959360123
0,armed bandit framework,,0.058051321655511856,"0.2144, 0.2144, 0.1990, 0.2152, 0.1570",0.8199910968542099
0,built advanced,,0.0,"0.2246, 0.2246, 0.2246, 0.1523, 0.1740",0.604591965675354
0,occur first,,0.0,"0.2010, 0.2010, 0.2010, 0.2010, 0.1961",0.9012013450264931
0,christopher wadsworth,,0.0,"0.2325, 0.2325, 0.2325, 0.0903, 0.2123",0.8331577181816101
0,increasing number,,0.0,"0.1948, 0.1948, 0.1948, 0.2059, 0.2098",0.8755190819501877
0,bitstream containing information,,0.0,"0.2464, 0.2464, 0.2291, 0.0876, 0.1906",0.7789968103170395
0,highly likely,,0.0,"0.2128, 0.2128, 0.2128, 0.2163, 0.1453",0.8421924114227295
0,nbc series,,0.16718444228172302,"0.2110, 0.2110, 0.2110, 0.1969, 0.1702",0.851926177740097
0,capacity received,,0.0,"0.2339, 0.2339, 0.2339, 0.2294, 0.0689",0.8443827480077744
0,published nothing,,0.0,"0.2208, 0.2208, 0.2208, 0.1162, 0.2215",0.8862627223134041
0,music visualization may,,0.0,"0.2401, 0.2401, 0.2445, 0.2186, 0.0569",0.6610135436058044
0,higher variability,,0.09640991687774658,"0.1799, 0.1799, 0.1799, 0.2342, 0.2262",0.8361482918262482
0,internal memory,,0.4932493269443512,"0.2182, 0.2182, 0.2182, 0.1461, 0.1993",0.7526539862155914
0,often incorporated,,0.0,"0.2377, 0.2377, 0.2377, 0.1799, 0.1071",0.8177314251661301
0,important topics,,0.0,"0.2217, 0.2217, 0.2217, 0.1088, 0.2262",0.6465464234352112
0,simplified instruction set compared,,0.0,"0.2438, 0.2465, 0.2424, 0.1932, 0.0742",0.6297082006931305
0,mathematical finance,,0.19118407368659973,"0.2384, 0.2384, 0.2384, 0.2097, 0.0751",0.7048146724700928
0,another site server,,0.11296477913856506,"0.2397, 0.2397, 0.0935, 0.2032, 0.2239",0.7831606268882751
0,fourth international workshop,,0.060399558395147324,"0.2236, 0.2236, 0.1972, 0.1691, 0.1865",0.71953946352005
0,parsimonious reductions may,,0.0,"0.2401, 0.2401, 0.2429, 0.2354, 0.0414",0.9236176684498787
0,demanded upon,,0.0,"0.2012, 0.2012, 0.2012, 0.2082, 0.1882",0.991932163015008
0,proteins online,,0.1890779435634613,"0.2279, 0.2279, 0.2279, 0.1490, 0.1671",0.7707037329673767
0,better samples,,0.006977619603276253,"0.2122, 0.2122, 0.2122, 0.1943, 0.1691",0.7245209813117981
0,continuous manner,,0.0,"0.2008, 0.2008, 0.2008, 0.1995, 0.1980",0.8877899795770645
0,develops methodologies,,0.26355206966400146,"0.2351, 0.2351, 0.2351, 0.1650, 0.1298",0.6958755552768707
0,reduce expensive read operations,,0.0,"0.2035, 0.2321, 0.1584, 0.1934, 0.2126",0.7061269879341125
0,us environmental protection agency,,0.0,"0.2345, 0.1993, 0.1600, 0.2030, 0.2032",0.8745661824941635
0,balancing binary search trees,,0.4715690314769745,"0.2321, 0.2376, 0.1911, 0.1724, 0.1668",0.744867593050003
0,specific solution,,0.0,"0.2286, 0.2286, 0.2286, 0.1220, 0.1922",0.8105722963809967
0,special object,,0.0,"0.2231, 0.2231, 0.2231, 0.1124, 0.2182",0.71880704164505
0,perform lookups,,0.06460440158843994,"0.1830, 0.1830, 0.1830, 0.2406, 0.2103",0.8708266615867615
0,first systematic work,,0.0,"0.2290, 0.2290, 0.2319, 0.1174, 0.1927",0.7151025235652924
0,recent work,,0.0,"0.2235, 0.2235, 0.2235, 0.1133, 0.2162",0.6711964011192322
0,node allocated,,0.30929261445999146,"0.2168, 0.2168, 0.2168, 0.2139, 0.1358",0.9711718093603849
0,acs combinatorial science publishes articles,,0.0,"0.2161, 0.2008, 0.2041, 0.1588, 0.2202",0.5771238505840302
0,information may,,0.0,"0.2417, 0.2417, 0.2417, 0.1722, 0.1028",0.6364578008651733
0,important example,,0.0,"0.2304, 0.2304, 0.2304, 0.1116, 0.1972",0.7163126170635223
0,particular outputs,,0.0,"0.2355, 0.2355, 0.2355, 0.0845, 0.2090",0.7342771589756012
0,cross-site cooking,,0.0,"0.2219, 0.2219, 0.2219, 0.1791, 0.1552",0.8247438371181488
0,impractically high bandwidth requirements,,0.0,"0.1168, 0.2066, 0.2398, 0.2277, 0.2090",0.7898448258638382
0,experimentally demonstrated,,0.0,"0.1975, 0.1975, 0.1975, 0.2069, 0.2006",0.7346439361572266
0,certificate authority uses id,,0.0,"0.2488, 0.1999, 0.2297, 0.0840, 0.2376",0.8945368230342865
0,2000s era music reproduction technology,,0.0,"0.1496, 0.1745, 0.2315, 0.2401, 0.2042",0.6885656416416168
0,generalizes well,,0.0,"0.2345, 0.2345, 0.2345, 0.1676, 0.1290",0.8449276685714722
0,efficient julia,,0.0222915131598711,"0.2047, 0.2047, 0.2047, 0.1974, 0.1886",0.8300308138132095
0,one layer,,0.0165255106985569,"0.2262, 0.2262, 0.2262, 0.1077, 0.2137",0.8212365955114365
0,discrete values,,0.1412097066640854,"0.2031, 0.2031, 0.2031, 0.2133, 0.1774",0.8847620040178299
0,recreation joining,,0.0,"0.1930, 0.1930, 0.1930, 0.2132, 0.2078",0.9947672802954912
0,single binary output,,0.20627239346504211,"0.2043, 0.2043, 0.1785, 0.1930, 0.2199",0.7911595404148102
0,electrically adjustable material,,0.0,"0.1540, 0.1540, 0.2257, 0.2411, 0.2251",0.8262538909912109
0,logical point,,0.2034345120191574,"0.2161, 0.2161, 0.2161, 0.1540, 0.1977",0.8348172754049301
0,run arbitrary programs,,0.03175954893231392,"0.2336, 0.2336, 0.1940, 0.2129, 0.1259",0.7503350079059601
0,resources needed,,0.0,"0.2396, 0.2396, 0.2396, 0.1782, 0.1031",0.7411138713359833
0,essential requirementsa typical property,,0.0,"0.2055, 0.1288, 0.2064, 0.2331, 0.2262",0.9367245435714722
0,higher level,,0.029173120856285095,"0.1718, 0.1718, 0.1718, 0.2395, 0.2451",0.8103714436292648
0,concise rule,,0.1351001262664795,"0.2014, 0.2014, 0.2014, 0.2187, 0.1771",0.8836972638964653
0,occasionally used,,0.0,"0.2388, 0.2388, 0.2388, 0.1846, 0.0988",0.7223606109619141
0,probabilistic graphical models use,,0.0,"0.2498, 0.2485, 0.2456, 0.2394, 0.0168",0.6773459911346436
0,quantum physics,,0.08873912692070007,"0.1749, 0.1749, 0.1749, 0.2323, 0.2431",0.7642549127340317
0,smoothness assumption additionally yields,,0.0,"0.2485, 0.2474, 0.2361, 0.0475, 0.2205",0.8694576025009155
0,project worked,,0.0,"0.2341, 0.2341, 0.2341, 0.1604, 0.1374",0.6395792961120605
0,simply ssa,,0.0,"0.2389, 0.2389, 0.2389, 0.1353, 0.1479",0.7510474920272827
0,count next,,0.0,"0.2225, 0.2225, 0.2225, 0.1646, 0.1680",0.9271129816770554
0,term dynamical characteristics,,0.053918056190013885,"0.2183, 0.2183, 0.1930, 0.2161, 0.1542",0.8653871417045593
0,stronger sense,,0.01352495327591896,"0.1743, 0.1743, 0.1743, 0.2455, 0.2315",0.8901334851980209
0,two linguists,,0.04688280448317528,"0.1809, 0.1809, 0.1809, 0.2217, 0.2356",0.8411438912153244
0,programming language concepts,,0.3239331543445587,"0.2396, 0.2396, 0.2130, 0.2042, 0.1037",0.5500039458274841
0,free rewriting systems,,0.11336150765419006,"0.2268, 0.2268, 0.1909, 0.1816, 0.1738",0.7103118598461151
0,less common varieties,,0.0,"0.2110, 0.2110, 0.2451, 0.1363, 0.1966",0.9059570804238319
0,three matrices,,0.09322972595691681,"0.2126, 0.2126, 0.2126, 0.1785, 0.1838",0.9248668402433395
0,unreliable communication channels,,0.3306879699230194,"0.2027, 0.2027, 0.1715, 0.2139, 0.2091",0.8978477641940117
0,solution within,,0.0,"0.2357, 0.2357, 0.2357, 0.1946, 0.0983",0.8456917852163315
0,application using variable binding,,0.0,"0.2483, 0.2287, 0.1316, 0.1692, 0.2221",0.9167755022644997
0,audio precision apx555,,0.09989182651042938,"0.2059, 0.2059, 0.2402, 0.2260, 0.1219",0.8118607848882675
0,section limitations,,0.1176895797252655,"0.1889, 0.1889, 0.1889, 0.2174, 0.2158",0.9900290984660387
0,fledgling field,,0.03986580669879913,"0.1904, 0.1904, 0.1904, 0.2128, 0.2162",0.9391807839274406
0,partial maximum satisfiability problem,,0.0,"0.2216, 0.2321, 0.2419, 0.1333, 0.1711",0.8855307996273041
0,least one member,,0.0,"0.2157, 0.2157, 0.2006, 0.1332, 0.2348",0.8777481690049171
0,structured information standards,,0.20787689089775085,"0.2382, 0.2382, 0.2197, 0.1297, 0.1742",0.6478569209575653
0,never perform automatic bounds checking,,0.0,"0.1673, 0.2427, 0.2056, 0.2374, 0.1469",0.9793456252664328
0,unordered pairs,,0.09055301547050476,"0.2006, 0.2006, 0.2006, 0.1767, 0.2213",0.8974680602550507
0,although objects,,0.0,"0.2077, 0.2077, 0.2077, 0.1572, 0.2198",0.795844778418541
0,authors use,,0.0,"0.2337, 0.2337, 0.2337, 0.1949, 0.1041",0.803750216960907
0,musical score following,,0.0,"0.1806, 0.1806, 0.2356, 0.2323, 0.1708",0.8859888240695
0,population genetics,,0.22394666075706482,"0.2077, 0.2077, 0.2077, 0.2145, 0.1624",0.876100204885006
0,basic arithmetic operations     integer powers,,0.0391768254339695,"0.2052, 0.1850, 0.1582, 0.2258, 0.2258",0.8702412545681
0,particularly easy cases,,0.0,"0.2148, 0.2148, 0.1358, 0.2342, 0.2003",0.8601660430431366
0,important special case,,0.0,"0.2290, 0.2290, 0.0957, 0.2057, 0.2406",0.8411299735307693
0,improve efficiency,,0.032694011926651,"0.1879, 0.1879, 0.1879, 0.2048, 0.2317",0.7015903294086456
0,answer given,,0.0,"0.2361, 0.2361, 0.2361, 0.2116, 0.0801",0.7735954970121384
0,basic building block,,0.23872141540050507,"0.2076, 0.2076, 0.1390, 0.2119, 0.2339",0.8066981285810471
0,gentle introduction,,0.043643102049827576,"0.1970, 0.1970, 0.1970, 0.2379, 0.1710",0.7363720536231995
0,like round,,0.0,"0.2153, 0.2153, 0.2153, 0.1402, 0.2140",0.8918874710798264
0,one sub,,0.0,"0.2185, 0.2185, 0.2185, 0.1149, 0.2297",0.87359918653965
0,single form,,0.020548086613416672,"0.1977, 0.1977, 0.1977, 0.2160, 0.1909",0.9120496362447739
0,derived classesrather,,0.1733294278383255,"0.2313, 0.2313, 0.2313, 0.0876, 0.2186",0.837868720293045
0,zero whenever,,0.0,"0.2109, 0.2109, 0.2109, 0.2300, 0.1373",0.9447567835450172
0,operations analogous,,0.0,"0.2327, 0.2327, 0.2327, 0.2213, 0.0806",0.8242567032575607
0,one object,,0.0,"0.2182, 0.2182, 0.2182, 0.1303, 0.2152",0.684153825044632
0,design discipline,,0.164564311504364,"0.1854, 0.1854, 0.1854, 0.2060, 0.2377",0.6731286346912384
0,solved using,,0.0,"0.2450, 0.2450, 0.2450, 0.2073, 0.0578",0.8295312374830246
0,necessary information,,0.0,"0.2436, 0.2436, 0.2436, 0.0682, 0.2012",0.6666111052036285
0,personal information management,,0.0,"0.2234, 0.2234, 0.1654, 0.1684, 0.2194",0.6269251704216003
0,existing weak ai,,0.0,"0.2079, 0.2079, 0.1143, 0.2463, 0.2237",0.806031808257103
0,noga alon,,0.4713796079158783,"0.2146, 0.2146, 0.2146, 0.1367, 0.2197",0.8724449723958969
0,main advantage,,0.0,"0.2264, 0.2264, 0.2264, 0.1840, 0.1368",0.7691213637590408
0,primary benefits,,0.0,"0.2369, 0.2369, 0.2369, 0.1745, 0.1148",0.8825294971466064
0,provide high performance,,0.0,"0.2055, 0.2055, 0.0933, 0.2468, 0.2488",0.6832071542739868
0,software development expert,,0.39784911274909973,"0.2478, 0.2478, 0.1390, 0.1863, 0.1792",0.5854080021381378
0,data visualization refers,,0.0,"0.2491, 0.2491, 0.2372, 0.2174, 0.0472",0.67148557305336
0,voice activity detection plays,,0.0,"0.2014, 0.2411, 0.2417, 0.1610, 0.1547",0.7861619144678116
0,use named temporary arrays,,0.0,"0.2437, 0.1301, 0.1488, 0.2326, 0.2448",0.9379305429756641
0,academic conference,,0.02227317914366722,"0.2118, 0.2118, 0.2118, 0.1524, 0.2121",0.6531643271446228
0,possible variants,,0.0,"0.2273, 0.2273, 0.2273, 0.1663, 0.1519",0.8414810597896576
0,perception problems,,0.2967187166213989,"0.2224, 0.2224, 0.2224, 0.2187, 0.1141",0.897248849272728
0,trace distance appears,,0.0,"0.2257, 0.2257, 0.1456, 0.2330, 0.1700",0.917616456747055
0,technical report,,0.21560898423194885,"0.2241, 0.2241, 0.2241, 0.1586, 0.1691",0.5471977889537811
0,discrete mathematics theory  third,,0.0,"0.2367, 0.2144, 0.1832, 0.2398, 0.1259",0.7881590574979782
0,lexus interiors,,0.254719614982605,"0.2245, 0.2245, 0.2245, 0.1024, 0.2240",0.9387772530317307
0,represent boolean functions,,0.15697158873081207,"0.2426, 0.2426, 0.1425, 0.2053, 0.1669",0.9548594243824482
0,generalized max,,0.348531037569046,"0.2064, 0.2064, 0.2064, 0.1543, 0.2266",0.9424466080963612
0,control system based,,0.09330496191978455,"0.2417, 0.2417, 0.2363, 0.2070, 0.0734",0.677091658115387
0,binary space partitioning arose,,0.0,"0.2439, 0.2311, 0.2401, 0.2162, 0.0688",0.8444145321846008
0,black wave box,,0.12731586396694183,"0.2360, 0.2360, 0.1234, 0.2035, 0.2012",0.8763762414455414
0,specific transfer function,,0.0,"0.2440, 0.2440, 0.0892, 0.2025, 0.2203",0.8495279997587204
0,original method,,0.4204658567905426,"0.2229, 0.2229, 0.2229, 0.1918, 0.1395",0.8351886570453644
0,main interfaces,,0.19714896380901337,"0.2290, 0.2290, 0.2290, 0.1111, 0.2019",0.7597192227840424
0,ahp  also analytical hierarchy process,,0.0,"0.1934, 0.2400, 0.0973, 0.2299, 0.2394",0.6216267049312592
0,certain kinds,,0.0,"0.2329, 0.2329, 0.2329, 0.0968, 0.2044",0.7764256596565247
0,optic communication,,0.07214885950088501,"0.2041, 0.2041, 0.2041, 0.1639, 0.2237",0.8813600093126297
0,existing common internet file system,,0.0,"0.2192, 0.0612, 0.2241, 0.2460, 0.2495",0.6722632348537445
0,common open policy service,,0.0,"0.2419, 0.0941, 0.2043, 0.2303, 0.2294",0.7725460976362228
0,sequential order,,0.2900088131427765,"0.1966, 0.1966, 0.1966, 0.2136, 0.1965",0.8960099294781685
0,best element,,0.0,"0.1964, 0.1964, 0.1964, 0.1722, 0.2385",0.8784531056880951
0,computational instantiation,,0.19304990768432617,"0.2212, 0.2212, 0.2212, 0.2100, 0.1264",0.6950521767139435
0,musical track,,0.08180195093154907,"0.1850, 0.1850, 0.1850, 0.2158, 0.2292",0.8531456738710403
0,administrator password,,0.13742133975028992,"0.2344, 0.2344, 0.2344, 0.1014, 0.1953",0.9212089478969574
0,human body,,0.06376650929450989,"0.1799, 0.1799, 0.1799, 0.2123, 0.2478",0.9291506037116051
0,puts elements,,0.0,"0.2155, 0.2155, 0.2155, 0.1344, 0.2190",0.9553824700415134
0,chemically connected,,0.12563233077526093,"0.2303, 0.2303, 0.2303, 0.1707, 0.1385",0.7530273497104645
0,enterprise wan governance blog,,0.0,"0.2480, 0.2025, 0.1247, 0.2056, 0.2192",0.7148432433605194
0,shortest paths,,0.17842988669872284,"0.1900, 0.1900, 0.1900, 0.2278, 0.2023",0.8927393481135368
0,designs stakeholders,,0.0,"0.2352, 0.2352, 0.2352, 0.1920, 0.1025",0.7997279912233353
0,using iterative methods,,0.3495493233203888,"0.2463, 0.2463, 0.1325, 0.2109, 0.1640",0.7974706143140793
0,one reductions,,0.0,"0.1987, 0.1987, 0.1987, 0.1730, 0.2308",0.8426389694213867
0,even graphical input formats,,0.0,"0.2422, 0.1690, 0.2003, 0.2088, 0.1797",0.7001850306987762
0,makes high,,0.0,"0.2281, 0.2281, 0.2281, 0.0708, 0.2449",0.8782986178994179
0,formal verification include deductive verification,,0.0,"0.2484, 0.2292, 0.0590, 0.2349, 0.2285",0.8322659730911255
0,prime factor,,0.44057509303092957,"0.2418, 0.2418, 0.2418, 0.1681, 0.1064",0.8907496333122253
0,reflected automatically,,0.13080495595932007,"0.2326, 0.2326, 0.2326, 0.1975, 0.1048",0.8160035014152527
0,resolving collisions,,0.06070976331830025,"0.2231, 0.2231, 0.2231, 0.1310, 0.1998",0.7725380957126617
0,two classes,,0.05293125659227371,"0.1794, 0.1794, 0.1794, 0.2260, 0.2358",0.7877319753170013
0,1 symmetric functions,,0.016722846776247025,"0.2235, 0.2235, 0.1187, 0.2420, 0.1924",0.9559246897697449
0,known function,,0.0,"0.2431, 0.2431, 0.2431, 0.0728, 0.1979",0.8577448576688766
0,field include computational materials science,,0.0,"0.2388, 0.0481, 0.2329, 0.2367, 0.2435",0.4778381586074829
0,allows one,,0.0,"0.2457, 0.2457, 0.2457, 0.0383, 0.2246",0.7864852994680405
0,confidence across multiple businesses,,0.0,"0.2356, 0.2396, 0.1529, 0.1737, 0.1983",0.8819930553436279
0,consistent manner,,0.0,"0.2024, 0.2024, 0.2024, 0.1910, 0.2018",0.8920513764023781
0,phase diagrams,,0.20481353998184204,"0.2067, 0.2067, 0.2067, 0.2248, 0.1550",0.7643786668777466
0,storing additional information,,0.0,"0.2413, 0.2413, 0.2050, 0.1335, 0.1788",0.6979208290576935
