IfCS,Phrase,Correct,Probablity,Attention,Distance
1,computer interaction,,0.867868959903717,"0.2317, 0.2317, 0.2317, 0.0717, 0.2332",0.36459892988204956
1,desktop computers,,0.6213191747665405,"0.2351, 0.2351, 0.2351, 0.1474, 0.1474",0.549475759267807
1,objective function,,0.5285431742668152,"0.2236, 0.2236, 0.2236, 0.2135, 0.1156",0.8948633074760437
1,joint probability distribution,,0.8662833571434021,"0.2259, 0.2259, 0.2169, 0.2274, 0.1038",0.8485342562198639
1,static compilation,,0.6754332780838013,"0.2384, 0.2384, 0.2384, 0.1912, 0.0935",0.7601277381181717
1,compiler design,,1.0044407844543457,"0.2394, 0.2394, 0.2394, 0.1268, 0.1549",0.6752983927726746
1,gompertz curve,,0.9291665554046631,"0.2335, 0.2335, 0.2335, 0.1852, 0.1142",0.9787695687264204
1,private key,,0.6243848204612732,"0.2286, 0.2286, 0.2286, 0.1982, 0.1160",0.9248378649353981
1,static arrays,,0.600738525390625,"0.2214, 0.2214, 0.2214, 0.1534, 0.1825",0.901757501065731
1,correlation matrix,,0.8924071192741394,"0.2371, 0.2371, 0.2371, 0.1005, 0.1882",0.927961677312851
1,nonparametric bayesian models,,1.1335628032684326,"0.2391, 0.2391, 0.2312, 0.1887, 0.1019",0.9502221010625362
1,neural synapse,,1.077287197113037,"0.2456, 0.2456, 0.2456, 0.1604, 0.1028",0.8145119547843933
1,artificial intelligence,,0.7307204008102417,"0.2299, 0.2299, 0.2299, 0.1278, 0.1826",0.5834662914276123
1,functional architecture,,0.5781927704811096,"0.2218, 0.2218, 0.2218, 0.1274, 0.2070",0.6194872558116913
1,linear function,,1.1019034385681152,"0.2447, 0.2447, 0.2447, 0.1610, 0.1048",0.9153645113110542
1,programmable logic controller,,0.8482798933982849,"0.2405, 0.2405, 0.1894, 0.1693, 0.1602",0.652458667755127
1,functional quantum programming languages,,0.6787084937095642,"0.2406, 0.2057, 0.2379, 0.1823, 0.1335",0.6814414262771606
1,data objects,,0.7710065245628357,"0.2404, 0.2404, 0.2404, 0.0835, 0.1953",0.6974855661392212
1,ensemble learning method,,0.6587714552879333,"0.2417, 0.2417, 0.2412, 0.1619, 0.1135",0.8610852658748627
1,network browsing,,0.8582409024238586,"0.2339, 0.2339, 0.2339, 0.1018, 0.1966",0.640680581331253
1,algorithmic paradigm,,0.5253534913063049,"0.2448, 0.2448, 0.2448, 0.2277, 0.0379",0.6878574192523956
1,runtime environment,,0.5743419528007507,"0.2340, 0.2340, 0.2340, 0.1935, 0.1046",0.7851662486791611
1,viterbi decoder,,0.8408240079879761,"0.2302, 0.2302, 0.2302, 0.1684, 0.1409",0.8682866990566254
1,intelligence analysis,,0.6282841563224792,"0.2243, 0.2243, 0.2243, 0.2177, 0.1093",0.5776933133602142
1,managed code,,0.6240347027778625,"0.2358, 0.2358, 0.2358, 0.1454, 0.1472",0.7640836834907532
1,linear regression models,,1.1420425176620483,"0.2469, 0.2469, 0.2120, 0.1794, 0.1149",0.8907279595732689
1,automatic programming,,0.8173415064811707,"0.2398, 0.2398, 0.2398, 0.1483, 0.1323",0.6539797782897949
1,transfer data,,0.8473452925682068,"0.2445, 0.2445, 0.2445, 0.1665, 0.1000",0.751191645860672
1,virtual reality,,0.535208523273468,"0.2406, 0.2406, 0.2406, 0.0787, 0.1996",0.689164936542511
1,Factory method,,0.6105651259422302,"0.2342, 0.2342, 0.2342, 0.2095, 0.0878",0.6697765290737152
1,multilevel sampling system,,0.5360177159309387,"0.2393, 0.2393, 0.2369, 0.1861, 0.0984",0.8446784466505051
1,schnhagestrassen algorithm,,0.6173503994941711,"0.2140, 0.2140, 0.2140, 0.2167, 0.1413",0.8309512287378311
1,quadratic function,,1.130753993988037,"0.2434, 0.2434, 0.2434, 0.1660, 0.1038",0.8849980309605598
1,neural turing machines,,1.0035624504089355,"0.2432, 0.2432, 0.1691, 0.1750, 0.1696",0.6122940182685852
1,encryption keys,,0.6602686047554016,"0.2383, 0.2383, 0.2383, 0.1158, 0.1694",0.9023873209953308
1,numeric artificial neural networks,,1.0533819198608398,"0.2492, 0.2064, 0.1841, 0.1613, 0.1991",0.7058252096176147
1,statistical model,,0.7731621265411377,"0.2327, 0.2327, 0.2327, 0.1628, 0.1391",0.7490324676036835
1,digital computer,,0.9005127549171448,"0.2479, 0.2479, 0.2479, 0.0589, 0.1974",0.3547009825706482
1,jacobi method,,0.5232227444648743,"0.2262, 0.2262, 0.2262, 0.2179, 0.1034",0.8644520491361618
1,fully recurrent neural networks,,0.6674818992614746,"0.2462, 0.2139, 0.1814, 0.1672, 0.1914",0.7716940939426422
1,functional optimization,,0.5980718731880188,"0.2180, 0.2180, 0.2180, 0.1628, 0.1831",0.7968671321868896
1,microsoft windows application programming interface,,0.6817415952682495,"0.1061, 0.1929, 0.2218, 0.2351, 0.2441",0.5624828636646271
1,mutable array,,0.9209880828857422,"0.2244, 0.2244, 0.2244, 0.1589, 0.1679",0.8557378798723221
1,neural network,,1.4104456901550293,"0.2444, 0.2444, 0.2444, 0.0997, 0.1670",0.6238584816455841
1,digital camera,,0.874829888343811,"0.2433, 0.2433, 0.2433, 0.0360, 0.2340",0.8198548555374146
1,order function,,0.7518355846405029,"0.2340, 0.2340, 0.2340, 0.2398, 0.0583",0.8955929577350616
1,data analysis,,1.03759765625,"0.2443, 0.2443, 0.2443, 0.1106, 0.1565",0.5908973515033722
1,recurrent neural network,,1.1970466375350952,"0.2477, 0.2477, 0.1759, 0.1384, 0.1904",0.6838411092758179
1,graph traversal,,1.0887024402618408,"0.2409, 0.2409, 0.2409, 0.1143, 0.1630",0.7882435619831085
1,object code,,0.9069780111312866,"0.2326, 0.2326, 0.2326, 0.1502, 0.1519",0.7727648913860321
1,stack space,,1.1752204895019531,"0.2389, 0.2389, 0.2389, 0.0554, 0.2280",0.8332122415304184
1,memory dependence prediction,,0.8038509488105774,"0.2243, 0.2243, 0.1775, 0.2158, 0.1582",0.7178865969181061
1,compiler optimization technique,,0.7050901055335999,"0.2343, 0.2343, 0.1649, 0.2034, 0.1631",0.7302114963531494
1,call stack,,0.7282848954200745,"0.2335, 0.2335, 0.2335, 0.1712, 0.1285",0.8601631969213486
1,digital logic,,0.9623731970787048,"0.2441, 0.2441, 0.2441, 0.0625, 0.2051",0.5521730482578278
1,mit scheme,,0.6894715428352356,"0.2283, 0.2283, 0.2283, 0.2224, 0.0925",0.8489300757646561
1,truth table,,0.6518359184265137,"0.2266, 0.2266, 0.2266, 0.1549, 0.1653",0.8189127594232559
1,object oriented programming,,0.6131377816200256,"0.2398, 0.2398, 0.1803, 0.1814, 0.1587",0.6557906866073608
1,in-place matrix transposition,,0.503193736076355,"0.2249, 0.2249, 0.1617, 0.2042, 0.1842",0.997032119659707
1,graphical characters,,0.9122183918952942,"0.2326, 0.2326, 0.2326, 0.0963, 0.2060",0.7623158842325211
1,semantic hashing,,1.1917273998260498,"0.2358, 0.2358, 0.2358, 0.1377, 0.1547",0.8540636003017426
1,network integration design,,0.545019268989563,"0.2431, 0.2431, 0.1926, 0.1411, 0.1801",0.6927649080753326
1,file exchange protocol,,0.7624548673629761,"0.2481, 0.2481, 0.1024, 0.1689, 0.2325",0.7554742097854614
1,information theory,,0.6898670792579651,"0.2357, 0.2357, 0.2357, 0.0962, 0.1967",0.5151455998420715
1,subject-oriented programming,,0.8831961154937744,"0.2334, 0.2334, 0.2334, 0.1633, 0.1364",0.5243482887744904
1,bit array,,0.6581089496612549,"0.2253, 0.2253, 0.2253, 0.1702, 0.1540",0.8894147202372551
1,scientific computing,,0.7227039933204651,"0.2428, 0.2428, 0.2428, 0.2002, 0.0713",0.2580556273460388
1,data structures,,1.0687867403030396,"0.2400, 0.2400, 0.2400, 0.0518, 0.2282",0.6916598975658417
1,bayesian information,,0.8306833505630493,"0.2438, 0.2438, 0.2438, 0.1939, 0.0746",0.7517462968826294
1,evidence toolkit,,0.7507957816123962,"0.2413, 0.2413, 0.2413, 0.1768, 0.0994",0.6518976092338562
1,decision boundaries,,0.5735791921615601,"0.2197, 0.2197, 0.2197, 0.1746, 0.1663",0.8678209483623505
1,3d user interaction system,,0.6155992746353149,"0.2390, 0.2125, 0.1519, 0.2251, 0.1716",0.6586925089359283
1,matlab function symmmd,,0.5724969506263733,"0.2453, 0.2453, 0.2200, 0.1476, 0.1417",0.9086882993578911
1,logic program,,0.8618568778038025,"0.2399, 0.2399, 0.2399, 0.1904, 0.0899",0.6473451256752014
1,intelligent agent,,0.5997905135154724,"0.2296, 0.2296, 0.2296, 0.1514, 0.1598",0.777938187122345
1,data warehouse,,1.1474294662475586,"0.2405, 0.2405, 0.2405, 0.0667, 0.2118",0.5619381070137024
1,systems theory,,0.5295284390449524,"0.2304, 0.2304, 0.2304, 0.1814, 0.1273",0.6454194188117981
1,error detection,,0.8413548469543457,"0.2378, 0.2378, 0.2378, 0.1692, 0.1174",0.7396421432495117
1,floppy disk,,0.585621178150177,"0.2405, 0.2405, 0.2405, 0.1370, 0.1416",0.6776961386203766
1,cholesky decomposition,,0.6219497323036194,"0.2150, 0.2150, 0.2150, 0.1987, 0.1565",0.8875397890806198
1,higher-order logic,,0.5699470043182373,"0.2124, 0.2124, 0.2124, 0.2285, 0.1343",0.7645618468523026
1,application programming interface,,1.1684727668762207,"0.2452, 0.2452, 0.1333, 0.1620, 0.2144",0.634410947561264
1,clustering algorithms,,0.8644447922706604,"0.2353, 0.2353, 0.2353, 0.2193, 0.0747",0.777249276638031
1,random permutation model,,0.7768307328224182,"0.2290, 0.2290, 0.1908, 0.2023, 0.1490",0.874632403254509
1,generic programming,,0.6135233640670776,"0.2374, 0.2374, 0.2374, 0.1297, 0.1580",0.7586280554533005
1,document pattern,,0.757382333278656,"0.2330, 0.2330, 0.2330, 0.1435, 0.1574",0.8240067660808563
1,information technology,,0.5032168626785278,"0.2450, 0.2450, 0.2450, 0.1024, 0.1627",0.3491266965866089
1,linear equations,,0.7938023209571838,"0.2390, 0.2390, 0.2390, 0.1291, 0.1540",0.999839488446014
1,numeric computation,,0.6139971613883972,"0.2376, 0.2376, 0.2376, 0.1174, 0.1697",0.6660452783107758
1,convolutional code,,0.8700557351112366,"0.2381, 0.2381, 0.2381, 0.1420, 0.1436",0.8244468569755554
1,vector spaces,,0.6602704524993896,"0.2331, 0.2331, 0.2331, 0.1384, 0.1624",0.978525860235095
1,humancomputer interaction,,0.7436490654945374,"0.2210, 0.2210, 0.2210, 0.1213, 0.2158",0.49718165397644043
1,feature maps,,0.9137546420097351,"0.2413, 0.2413, 0.2413, 0.0611, 0.2149",0.8851295709609985
1,human-centered computing,,0.7925929427146912,"0.2376, 0.2376, 0.2376, 0.2286, 0.0585",0.5078363418579102
1,input data,,1.0705015659332275,"0.2413, 0.2413, 0.2413, 0.2187, 0.0573",0.7708985954523087
1,markov random field,,0.8728516697883606,"0.2370, 0.2370, 0.1954, 0.1577, 0.1727",0.8705627918243408
1,predictive analytics,,0.8008336424827576,"0.2462, 0.2462, 0.2462, 0.1851, 0.0763",0.7111316919326782
1,bayesian svms,,0.8787901401519775,"0.2399, 0.2399, 0.2399, 0.1941, 0.0861",0.8413764238357544
1,graphics processing unit,,1.0599288940429688,"0.2391, 0.2391, 0.1998, 0.1416, 0.1803",0.6084527969360352
1,computer learning,,1.0743142366409302,"0.2437, 0.2437, 0.2437, 0.1306, 0.1382",0.32777857780456543
1,boolean algebra,,0.6471131443977356,"0.2292, 0.2292, 0.2292, 0.1372, 0.1752",0.9247242882847786
1,balanced binary search trees,,0.5523102879524231,"0.2370, 0.2342, 0.1889, 0.1730, 0.1668",0.7667247205972672
1,data elements,,0.6645042300224304,"0.2387, 0.2387, 0.2387, 0.0853, 0.1986",0.7548768669366837
1,left stochastic matrix,,0.9047713875770569,"0.2194, 0.2194, 0.1953, 0.1927, 0.1731",0.9203634634613991
1,disk hardware encryption,,0.6728516221046448,"0.2482, 0.2482, 0.0353, 0.2296, 0.2388",0.7187012135982513
1,polynomial functions,,0.7683303952217102,"0.2443, 0.2443, 0.2443, 0.1740, 0.0931",0.9229496121406555
1,digital image processing,,0.8094078898429871,"0.2450, 0.2450, 0.0853, 0.2330, 0.1916",0.7083726823329926
1,theorem  computer science,,0.7736412882804871,"0.2433, 0.1657, 0.2433, 0.1192, 0.2284",0.3522565960884094
1,text retrieval,,0.694075882434845,"0.2250, 0.2250, 0.2250, 0.1635, 0.1615",0.8310850113630295
1,based machine learning,,0.5484115481376648,"0.2465, 0.2465, 0.2028, 0.2046, 0.0996",0.6134112775325775
1,neural networks training,,1.1668660640716553,"0.2437, 0.2437, 0.1417, 0.1584, 0.2125",0.720735490322113
1,distributed data stores,,0.9461307525634766,"0.2481, 0.2481, 0.1718, 0.1105, 0.2216",0.6810722947120667
1,handwriting recognition,,1.0273988246917725,"0.2421, 0.2421, 0.2421, 0.1917, 0.0820",0.7688311189413071
1,compilation error,,0.5952946543693542,"0.2424, 0.2424, 0.2424, 0.1302, 0.1425",0.8293861299753189
1,streaming data,,0.8635584712028503,"0.2432, 0.2432, 0.2432, 0.1501, 0.1203",0.7522254884243011
1,quantum graph states,,0.5567091107368469,"0.2254, 0.2254, 0.2277, 0.1379, 0.1837",0.8012595623731613
1,current databases,,0.7996678352355957,"0.2386, 0.2386, 0.2386, 0.1881, 0.0961",0.707059383392334
1,visual programming languages,,0.9300538301467896,"0.2464, 0.2464, 0.1616, 0.1794, 0.1663",0.5618718564510345
1,process pixel data,,0.548014223575592,"0.2465, 0.2465, 0.2331, 0.2287, 0.0453",0.6871035695075989
1,symbolic artificial intelligence,,0.554087221622467,"0.2380, 0.2380, 0.1983, 0.1374, 0.1883",0.632782906293869
1,distributed key generation,,0.6362109780311584,"0.2482, 0.2482, 0.1464, 0.1229, 0.2342",0.7583089619874954
1,log analysis,,0.9703290462493896,"0.2394, 0.2394, 0.2394, 0.1254, 0.1564",0.7025554478168488
1,static hashing,,0.9490392804145813,"0.2273, 0.2273, 0.2273, 0.1749, 0.1434",0.9048333466053009
1,binary splitting,,0.7360828518867493,"0.2289, 0.2289, 0.2289, 0.1271, 0.1861",0.8426481634378433
1,flow diagram,,0.6922385096549988,"0.2339, 0.2339, 0.2339, 0.1017, 0.1966",0.793484702706337
1,software implementations,,0.9337085485458374,"0.2465, 0.2465, 0.2465, 0.0809, 0.1795",0.6105431616306305
1,untyped tree structure,,0.990208089351654,"0.2400, 0.2400, 0.1884, 0.1243, 0.2073",0.8568557053804398
1,object code optimizer,,0.9261865615844727,"0.2309, 0.2309, 0.1777, 0.1770, 0.1835",0.7565330564975739
1,soft computing,,0.8047706484794617,"0.2307, 0.2307, 0.2307, 0.2403, 0.0675",0.4732034206390381
1,batch learning techniques,,0.5386133790016174,"0.2462, 0.2462, 0.2169, 0.1247, 0.1660",0.6937756538391113
1,decision model,,0.6470295786857605,"0.2166, 0.2166, 0.2166, 0.2127, 0.1375",0.7876954525709152
1,vector optimization,,0.8313789963722229,"0.2307, 0.2307, 0.2307, 0.1784, 0.1295",0.8818160817027092
1,scientific programming languages,,0.6206874251365662,"0.2396, 0.2396, 0.1958, 0.1761, 0.1490",0.41666924953460693
1,software engineers,,1.101881504058838,"0.2450, 0.2450, 0.2450, 0.0416, 0.2235",0.5234125256538391
1,evolutionary computation,,0.6068122982978821,"0.2212, 0.2212, 0.2212, 0.2196, 0.1168",0.6178157329559326
1,memory leaks,,0.8050121665000916,"0.2360, 0.2360, 0.2360, 0.1505, 0.1417",0.7792008817195892
1,boolean function,,0.9476436972618103,"0.2401, 0.2401, 0.2401, 0.1850, 0.0947",0.9474809616804123
1,data model,,1.0948115587234497,"0.2405, 0.2405, 0.2405, 0.1161, 0.1622",0.6869619488716125
1,supervised learning algorithm,,1.0311418771743774,"0.2467, 0.2467, 0.2087, 0.1164, 0.1816",0.756422683596611
1,support vector machines algorithm,,0.7247768640518188,"0.2427, 0.1938, 0.2160, 0.1948, 0.1528",0.7075481116771698
1,parallel tree contraction,,0.8758472800254822,"0.2374, 0.2374, 0.1824, 0.1377, 0.2050",0.8596222251653671
1,nearest neighbor algorithm,,0.6446464657783508,"0.2245, 0.2245, 0.2131, 0.1970, 0.1409",0.8547253906726837
1,sensor networks,,0.8334689736366272,"0.2336, 0.2336, 0.2336, 0.1681, 0.1312",0.6814642250537872
1,linear regression,,1.1269727945327759,"0.2444, 0.2444, 0.2444, 0.1752, 0.0917",0.9280003681778908
1,algorithmic information theory,,0.7320279479026794,"0.2468, 0.2468, 0.2221, 0.0908, 0.1936",0.6300432085990906
1,classification accuracy,,0.6904395222663879,"0.2275, 0.2275, 0.2275, 0.1701, 0.1475",0.6983828246593475
1,generalized additive models,,0.6018190979957581,"0.2453, 0.2453, 0.2179, 0.1389, 0.1526",0.9266290217638016
1,digital signatures,,0.6299145817756653,"0.2450, 0.2450, 0.2450, 0.0550, 0.2099",0.8358921557664871
1,user experience design,,0.5300248861312866,"0.2317, 0.2317, 0.1547, 0.1907, 0.1911",0.7024873197078705
1,asymptotically efficient multiplication algorithm,,0.5225488543510437,"0.2455, 0.2266, 0.2234, 0.1370, 0.1675",0.9065322056412697
1,linearly dependent,,0.5598620176315308,"0.2404, 0.2404, 0.2404, 0.1413, 0.1377",0.868549033999443
1,optimization mechanism,,0.5979315638542175,"0.2281, 0.2281, 0.2281, 0.1960, 0.1197",0.7484140694141388
1,tree isomorphism,,1.1589648723602295,"0.2321, 0.2321, 0.2321, 0.1277, 0.1760",0.8509633243083954
1,right stochastic matrix,,0.5510246753692627,"0.2309, 0.2309, 0.1227, 0.2114, 0.2040",0.9149327576160431
1,modelling software,,0.9022837281227112,"0.2476, 0.2476, 0.2476, 0.2391, 0.0180",0.6022297739982605
1,compressed version,,0.8417457938194275,"0.2373, 0.2373, 0.2373, 0.1669, 0.1211",0.7775194495916367
1,matrix analysis,,0.7343751192092896,"0.2323, 0.2323, 0.2323, 0.2097, 0.0935",0.8522665500640869
1,statistical classification,,0.8141329288482666,"0.2382, 0.2382, 0.2382, 0.1703, 0.1151",0.7054136097431183
1,coding theory,,0.9615792632102966,"0.2306, 0.2306, 0.2306, 0.1500, 0.1582",0.6918726861476898
1,accelerated processing unit,,0.7505287528038025,"0.2232, 0.2232, 0.2318, 0.1482, 0.1735",0.592353492975235
1,feature learning,,0.8532236814498901,"0.2458, 0.2458, 0.2458, 0.1293, 0.1333",0.7345084846019745
1,computer program,,0.9973435997962952,"0.2444, 0.2444, 0.2444, 0.0978, 0.1689",0.2468603253364563
1,statistical databases,,0.9549612402915955,"0.2473, 0.2473, 0.2473, 0.1616, 0.0965",0.6872182488441467
1,textual data,,0.9818220734596252,"0.2443, 0.2443, 0.2443, 0.1778, 0.0894",0.6503280997276306
1,computer games,,0.754334032535553,"0.2361, 0.2361, 0.2361, 0.0751, 0.2165",0.45230036973953247
1,decompressed data,,1.084556221961975,"0.2454, 0.2454, 0.2454, 0.2207, 0.0431",0.8419421017169952
1,weight-balanced tree,,0.6144266128540039,"0.2049, 0.2049, 0.2049, 0.2419, 0.1433",0.8590530753135681
1,binary trees,,1.098822832107544,"0.2348, 0.2348, 0.2348, 0.1562, 0.1395",0.7824421375989914
1,multivariate normal distributions,,1.0288569927215576,"0.2360, 0.2360, 0.2364, 0.2310, 0.0606",0.9967619027011096
1,programming language theory,,0.9634810090065002,"0.2404, 0.2404, 0.1839, 0.1840, 0.1514",0.5451182126998901
1,support-vector machines,,0.8260712027549744,"0.2396, 0.2396, 0.2396, 0.1346, 0.1465",0.6351708173751831
1,based learning algorithms,,0.7459712624549866,"0.2468, 0.2468, 0.1904, 0.1246, 0.1914",0.7325437366962433
1,computer skills,,0.7526265978813171,"0.2322, 0.2322, 0.2322, 0.0814, 0.2221",0.29347312450408936
1,multivariate analysis,,0.8857713341712952,"0.2344, 0.2344, 0.2344, 0.1939, 0.1029",0.8382077813148499
1,multivariate normal distribution,,1.0446341037750244,"0.2359, 0.2359, 0.2369, 0.2322, 0.0592",0.9934649951756
1,density matrix,,0.7738574743270874,"0.2171, 0.2171, 0.2171, 0.2056, 0.1431",0.9196528568863869
1,basic function,,0.5946161150932312,"0.2349, 0.2349, 0.2349, 0.1871, 0.1082",0.8394009172916412
1,data-flow diagram,,1.1316757202148438,"0.2435, 0.2435, 0.2435, 0.0648, 0.2047",0.7244827151298523
1,design patterns,,0.6836796998977661,"0.2292, 0.2292, 0.2292, 0.1991, 0.1133",0.676330953836441
1,information science,,0.5172320604324341,"0.2332, 0.2332, 0.2332, 0.0799, 0.2204",0.31508147716522217
1,memory debugger,,1.2470059394836426,"0.2339, 0.2339, 0.2339, 0.1170, 0.1812",0.7314836084842682
1,mathematical function,,0.6890175938606262,"0.2373, 0.2373, 0.2373, 0.2023, 0.0858",0.8501473367214203
1,software design description,,1.0273122787475586,"0.2447, 0.2447, 0.1095, 0.2081, 0.1931",0.6146649718284607
1,membership inference,,0.5291705131530762,"0.2128, 0.2128, 0.2128, 0.2076, 0.1539",0.8624291270971298
1,programming language,,0.9967839121818542,"0.2309, 0.2309, 0.2309, 0.1494, 0.1579",0.5577075779438019
1,directed graphical model,,1.1124260425567627,"0.2355, 0.2355, 0.2137, 0.1727, 0.1427",0.6571941673755646
1,gaussian mixture model,,0.9531969428062439,"0.2424, 0.2424, 0.2224, 0.1708, 0.1219",0.8818038254976273
1,oriented decomposition,,0.5330353379249573,"0.2243, 0.2243, 0.2243, 0.1903, 0.1368",0.7428902387619019
1,data differencing,,0.6175532937049866,"0.2373, 0.2373, 0.2373, 0.1086, 0.1795",0.719972550868988
1,bit central processing unit,,0.5966687798500061,"0.2376, 0.2216, 0.2153, 0.1457, 0.1798",0.6856888830661774
1,finite graph,,0.7143439054489136,"0.2356, 0.2356, 0.2356, 0.1547, 0.1384",0.8059401214122772
1,prototype-based supervised classification algorithm,,0.9251007437705994,"0.2485, 0.2428, 0.2105, 0.1620, 0.1362",0.7591925263404846
1,runtime framework,,0.6392731070518494,"0.2438, 0.2438, 0.2438, 0.2077, 0.0608",0.7548885345458984
1,spectral centroid,,0.661294162273407,"0.2258, 0.2258, 0.2258, 0.1722, 0.1505",0.9738913774490356
1,3d core graphics system,,0.7322478294372559,"0.2455, 0.2274, 0.2006, 0.1707, 0.1557",0.714015394449234
1,regression models,,1.0386605262756348,"0.2378, 0.2378, 0.2378, 0.1820, 0.1047",0.8800875544548035
1,prediction algorithms,,1.1796658039093018,"0.2422, 0.2422, 0.2422, 0.2076, 0.0659",0.7761448174715042
1,reasoning system,,0.6012764573097229,"0.2321, 0.2321, 0.2321, 0.1865, 0.1173",0.6635012924671173
1,representation curve,,0.7672529816627502,"0.2347, 0.2347, 0.2347, 0.2168, 0.0790",0.8712989538908005
1,text processing,,0.8473322987556458,"0.2289, 0.2289, 0.2289, 0.1878, 0.1255",0.7318249642848969
1,sequential algorithm,,0.9848266243934631,"0.2371, 0.2371, 0.2371, 0.1785, 0.1103",0.8012018352746964
1,software solution,,0.8609873056411743,"0.2448, 0.2448, 0.2448, 0.0811, 0.1846",0.5556636154651642
1,abstract document pattern,,0.652042806148529,"0.2385, 0.2385, 0.2051, 0.1509, 0.1669",0.8826855644583702
1,memory space,,1.0483577251434326,"0.2247, 0.2247, 0.2247, 0.1092, 0.2167",0.781878724694252
1,gap analysis,,0.5840122103691101,"0.2245, 0.2245, 0.2245, 0.1691, 0.1575",0.7578229755163193
1,javascript computer programming,,1.233539342880249,"0.2450, 0.2450, 0.2241, 0.0986, 0.1872",0.5696043968200684
1,matching algorithm,,0.6236953735351562,"0.2372, 0.2372, 0.2372, 0.1315, 0.1570",0.8589198142290115
1,adaptive huffman coding,,0.7859970927238464,"0.2375, 0.2375, 0.2026, 0.1623, 0.1601",0.7990763038396835
1,computer science,,0.8973695039749146,"0.2349, 0.2349, 0.2349, 0.0752, 0.2201",5.960464477539063e-08
1,function interaction,,0.6423328518867493,"0.2226, 0.2226, 0.2226, 0.1138, 0.2185",0.8368425518274307
1,evaluation functions,,0.6518800258636475,"0.2415, 0.2415, 0.2415, 0.2118, 0.0637",0.7877671718597412
1,software problem,,0.9746197462081909,"0.2445, 0.2445, 0.2445, 0.0488, 0.2177",0.7327515780925751
1,polynomial time algorithm,,0.7516087889671326,"0.2444, 0.2444, 0.1577, 0.1637, 0.1897",0.8219974935054779
1,min-conflicts algorithm,,0.5832172632217407,"0.2118, 0.2118, 0.2118, 0.2205, 0.1441",0.7672157436609268
1,iterative method,,0.9247660040855408,"0.2399, 0.2399, 0.2399, 0.1935, 0.0867",0.8002312928438187
1,tolerant networking algorithms,,0.6493163108825684,"0.2383, 0.2383, 0.2059, 0.1468, 0.1706",0.7411148846149445
1,pattern recognition task,,0.5233529210090637,"0.2444, 0.2444, 0.2333, 0.0970, 0.1811",0.7390315234661102
1,negative transfer learning,,0.6242132782936096,"0.2401, 0.2401, 0.2110, 0.1667, 0.1421",0.8090358972549438
1,learning automaton,,0.6317529082298279,"0.2387, 0.2387, 0.2387, 0.1380, 0.1459",0.6990512013435364
1,computer architecture,,1.234278917312622,"0.2405, 0.2405, 0.2405, 0.0502, 0.2282",0.31245583295822144
1,linear discriminant analysis,,0.8010668158531189,"0.2459, 0.2459, 0.1959, 0.1665, 0.1458",0.7971960455179214
1,function abstraction,,0.7754979729652405,"0.2308, 0.2308, 0.2308, 0.1188, 0.1888",0.8648595213890076
1,differential entropy,,0.8898391127586365,"0.2390, 0.2390, 0.2390, 0.0493, 0.2336",0.8371451050043106
1,randomization function,,1.1482784748077393,"0.2421, 0.2421, 0.2421, 0.1947, 0.0788",0.8024997860193253
1,instance-based learning,,0.7645986676216125,"0.2440, 0.2440, 0.2440, 0.1906, 0.0775",0.7351500689983368
1,numerical method,,0.6167598366737366,"0.2329, 0.2329, 0.2329, 0.2248, 0.0765",0.8290856033563614
1,schwartzian transform,,0.5460819602012634,"0.2322, 0.2322, 0.2322, 0.2210, 0.0824",0.9563411325216293
1,deep boltzmann machines,,0.6424909234046936,"0.2329, 0.2329, 0.1856, 0.1725, 0.1761",0.6988077461719513
1,randomized algorithms,,1.0817466974258423,"0.2393, 0.2393, 0.2393, 0.1651, 0.1170",0.7440454661846161
1,network processors,,0.8551841378211975,"0.2317, 0.2317, 0.2317, 0.1073, 0.1977",0.5904957950115204
1,machine processor,,0.8009204268455505,"0.2324, 0.2324, 0.2324, 0.1440, 0.1589",0.5300583243370056
1,artificial bee colony algorithm,,0.7042183876037598,"0.2435, 0.1844, 0.2191, 0.2095, 0.1434",0.8518157601356506
1,virtual address space,,0.8706347346305847,"0.2476, 0.2476, 0.0367, 0.2239, 0.2443",0.7513411939144135
1,deterministic approximation,,0.7260931134223938,"0.2218, 0.2218, 0.2218, 0.1806, 0.1541",0.8227644562721252
1,traditional computer networking,,0.8297722935676575,"0.2449, 0.2449, 0.1850, 0.1078, 0.2173",0.4559175372123718
1,generative model,,1.0138986110687256,"0.2391, 0.2391, 0.2391, 0.1626, 0.1202",0.7058674097061157
1,sentiment analysis,,0.5660331845283508,"0.2174, 0.2174, 0.2174, 0.2225, 0.1252",0.8698859214782715
1,database columns,,0.9333856701850891,"0.2420, 0.2420, 0.2420, 0.0934, 0.1805",0.8794713765382767
1,semantic resolution tree,,1.1032307147979736,"0.2445, 0.2445, 0.1826, 0.2223, 0.1061",0.7012370526790619
1,internal network,,0.5771044492721558,"0.2292, 0.2292, 0.2292, 0.1270, 0.1853",0.7232820391654968
1,gaussian processes,,0.9372430443763733,"0.2383, 0.2383, 0.2383, 0.1726, 0.1123",0.8350126892328262
1,schematic diagram,,0.5906470417976379,"0.2328, 0.2328, 0.2328, 0.1309, 0.1706",0.6646826565265656
1,database relation,,0.9016032218933105,"0.2434, 0.2434, 0.2434, 0.1205, 0.1495",0.7865358740091324
